num X1 X2 X3 X4 X5 X6 X7 Y
115967 20 19 0.9500000000000001 0 0.0 0 0.0 1 
146171 51 41 0.8039000000000001 0 0.0 0 0.0 1 
175555 88 81 0.9205 0 0.0 0 0.0 1 
376861 13 13 1.0 0 0.0 0 0.0 1 
425159 11 8 0.7273000000000001 0 0.0 0 0.0 1 
437562 14 13 0.9286 0 0.0 0 0.0 1 
537738 12 10 0.8333 0 0.0 0 0.0 1 
585083 13 6 0.4615 0 0.0 0 0.0 1 
752766 79 71 0.8987 0 0.0 0 0.0 1 
835383 13 13 1.0 0 0.0 0 0.0 1 
850596 18 17 0.9444 0 0.0 0 0.0 1 
900699 62 7 0.1129 0 0.0 0 0.0 1 
903989 27 2 0.07410000000000001 0 0.0 0 0.0 1 
905889 92 90 0.9783000000000001 0 0.0 0 0.0 1 
930670 12 11 0.9167000000000001 0 0.0 0 0.0 1 
930736 27 27 1.0 0 0.0 0 0.0 1 
974321 12 12 1.0 0 0.0 0 0.0 1 
994118 26 25 0.9615 0 0.0 0 0.0 1 
1010399 11 11 1.0 0 0.0 0 0.0 1 
1018696 16 16 1.0 0 0.0 0 0.0 1 
1097677 11 8 0.7273000000000001 0 0.0 0 0.0 1 
1126666 89 86 0.9663 0 0.0 0 0.0 1 
1182347 40 40 1.0 0 0.0 0 0.0 -1 
1559733 14 14 1.0 0 0.0 0 0.0 -1 
1610697 14 10 0.7143 0 0.0 0 0.0 1 
1675801 11 8 0.7273000000000001 0 0.0 0 0.0 1 
1749370 11 7 0.6364 0 0.0 0 0.0 1 
1774876 19 1 0.0526 0 0.0 0 0.0 1 
1901558 13 11 0.8462000000000001 0 0.0 0 0.0 1 
1916600 38 23 0.6053000000000001 0 0.0 0 0.0 1 
1927923 11 11 1.0 0 0.0 0 0.0 1 
1937416 111 30 0.2703 0 0.0 0 0.0 1 
1991132 128 76 0.5937 0 0.0 0 0.0 1 
2187685 169 151 0.8935000000000001 0 0.0 0 0.0 1 
2718885 35 33 0.9429000000000001 0 0.0 0 0.0 1 
2824644 12 10 0.8333 0 0.0 0 0.0 1 
2848114 12 7 0.5833 0 0.0 0 0.0 1 
3063443 11 3 0.2727 0 0.0 0 0.0 1 
3180719 17 16 0.9412 0 0.0 0 0.0 1 
3214393 12 12 1.0 0 0.0 0 0.0 1 
3267196 12 12 1.0 0 0.0 0 0.0 1 
3296269 111 105 0.9459000000000001 0 0.0 0 0.0 1 
3478335 21 21 1.0 0 0.0 0 0.0 1 
3559987 39 32 0.8205 0 0.0 0 0.0 1 
3625096 13 12 0.9231 0 0.0 0 0.0 1 
3710521 14 14 1.0 0 0.0 0 0.0 1 
3750781 14 10 0.7143 0 0.0 0 0.0 1 
3755434 12 11 0.9167000000000001 0 0.0 0 0.0 1 
3778181 14 12 0.8571000000000001 0 0.0 0 0.0 1 
3796520 18 18 1.0 0 0.0 0 0.0 1 
3821113 24 24 1.0 0 0.0 0 0.0 1 
3951477 24 24 1.0 0 0.0 0 0.0 1 
4016228 25 23 0.92 0 0.0 0 0.0 1 
4165402 13 10 0.7692 0 0.0 0 0.0 1 
4171440 16 15 0.9375 0 0.0 0 0.0 1 
4178090 12 12 1.0 0 0.0 0 0.0 -1 
4226476 23 10 0.4348 0 0.0 0 0.0 1 
4233406 19 17 0.8947 0 0.0 0 0.0 1 
