num X1 X2 X3 X4 X5 X6 X7 Y
129306 25 18 0.72 0 0.0 0 0.0 1 
135799 12 12 1.0 0 0.0 0 0.0 1 
226383 35 35 1.0 0 0.0 0 0.0 1 
257777 14 14 1.0 0 0.0 0 0.0 1 
394479 14 14 1.0 0 0.0 0 0.0 1 
437562 14 14 1.0 0 0.0 0 0.0 1 
510520 27 25 0.9259000000000001 0 0.0 0 0.0 1 
550880 12 12 1.0 0 0.0 0 0.0 1 
586678 36 36 1.0 0 0.0 0 0.0 1 
590695 12 12 1.0 0 0.0 0 0.0 1 
612271 13 5 0.3846 0 0.0 0 0.0 1 
654904 11 11 1.0 0 0.0 0 0.0 -1 
835383 15 15 1.0 0 0.0 0 0.0 1 
850596 13 13 1.0 0 0.0 0 0.0 1 
900699 61 54 0.8852000000000001 0 0.0 0 0.0 1 
903989 27 1 0.037000000000000005 0 0.0 0 0.0 -1 
923816 29 29 1.0 0 0.0 0 0.0 1 
992882 26 23 0.8846 0 0.0 0 0.0 1 
1208625 15 11 0.7333000000000001 0 0.0 0 0.0 1 
1368191 11 7 0.6364 0 0.0 0 0.0 1 
1447121 13 13 1.0 0 0.0 0 0.0 1 
1502411 18 15 0.8333 0 0.0 0 0.0 1 
1522811 13 10 0.7692 0 0.0 0 0.0 -1 
1580777 13 11 0.8462000000000001 0 0.0 0 0.0 1 
1669090 32 29 0.9062 0 0.0 0 0.0 1 
1689358 20 17 0.85 0 0.0 0 0.0 1 
1699594 16 15 0.9375 0 0.0 0 0.0 1 
1746399 11 9 0.8182 0 0.0 0 0.0 1 
1774876 19 19 1.0 0 0.0 0 0.0 1 
1937416 119 33 0.2773 0 0.0 0 0.0 1 
1991132 345 8 0.023200000000000002 0 0.0 0 0.0 1 
2011631 17 17 1.0 0 0.0 0 0.0 1 
2015956 17 9 0.5294 0 0.0 0 0.0 1 
2016409 20 18 0.9 0 0.0 0 0.0 1 
2027520 11 10 0.9091 0 0.0 0 0.0 1 
2051883 20 20 1.0 0 0.0 0 0.0 1 
2058618 19 0 0.0 0 0.0 0 0.0 1 
2187685 17 0 0.0 0 0.0 0 0.0 1 
2302193 14 12 0.8571000000000001 0 0.0 0 0.0 1 
2446339 12 8 0.6667000000000001 0 0.0 0 0.0 1 
2491419 13 2 0.15380000000000002 0 0.0 0 0.0 1 
2848114 12 7 0.5833 0 0.0 0 0.0 1 
2888210 20 18 0.9 0 0.0 0 0.0 1 
3017006 18 18 1.0 0 0.0 0 0.0 1 
3037811 12 12 1.0 0 0.0 0 0.0 1 
3095635 27 27 1.0 0 0.0 0 0.0 1 
3180719 16 16 1.0 0 0.0 0 0.0 1 
3219009 13 12 0.9231 0 0.0 0 0.0 1 
3385483 19 16 0.8421000000000001 0 0.0 0 0.0 1 
3427982 25 22 0.88 0 0.0 0 0.0 1 
3492069 12 11 0.9167000000000001 0 0.0 0 0.0 1 
3576507 12 12 1.0 0 0.0 0 0.0 1 
3576640 24 19 0.7917000000000001 0 0.0 0 0.0 1 
3656049 11 11 1.0 0 0.0 0 0.0 -1 
3742907 11 11 1.0 0 0.0 0 0.0 1 
3778181 12 6 0.5 0 0.0 0 0.0 1 
